verse_key,surah_number,surah_name_ar,ayah_number,verified_end_page,verified_end_x,verified_end_y,stored_page,stored_end_x,stored_end_y,endpoint_status,endpoint_status_ar,stored_nearest_verified_verse,same_page_distance_px,nearest_marker_distance_px,start_status,start_status_ar,requires_endpoint_fix,requires_start_geometry_fix,notes_ar
67:19,67,الملك,19,563,541.5,905.75,563,541.5,905.5,CORRECT,مطابق,67:19,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
67:30,67,الملك,30,564,45.0,549.0,564,45.0,548.5,CORRECT,مطابق,67:30,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
68:1,68,القلم,1,564,658.5,902.25,564,658.5,902.0,CORRECT,مطابق,68:1,0.25,0.25,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,False,True,يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
68:9,68,القلم,9,564,611.5,1373.5,564,611.5,1373.0,CORRECT,مطابق,68:9,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
68:11,68,القلم,11,564,628.5,1490.75,564,628.0,1490.5,CORRECT,مطابق,68:11,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
68:13,68,القلم,13,564,732.0,1609.5,564,732.0,1609.0,CORRECT,مطابق,68:13,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
68:16,68,القلم,16,564,45.0,1726.75,565,101.0,77.5,WRONG_PAGE_MISASSIGNED,صفحة خاطئة ومنسوب إلى علامة آية أخرى,68:17,,3.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:17
68:17,68,القلم,17,565,101.0,74.0,565,916.0,192.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:18,823.5,0.35,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:18
68:18,68,القلم,18,565,915.75,192.25,565,213.0,192.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:19,702.75,0.0,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:19
68:19,68,القلم,19,565,213.0,192.0,565,913.5,310.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:20,710.45,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:20
68:20,68,القلم,20,565,913.5,311.0,565,569.0,310.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:21,344.5,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:21
68:21,68,القلم,21,565,569.5,310.75,565,917.0,429.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:22,367.07,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:22
68:22,68,القلم,22,565,916.5,429.25,565,461.0,429.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:23,455.5,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:23
68:23,68,القلم,23,565,461.25,429.0,565,841.5,546.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:24,397.99,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:24
68:24,68,القلم,24,565,841.5,547.0,565,397.5,546.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:25,444.0,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:25
68:25,68,القلم,25,565,397.5,546.75,565,918.0,664.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:26,533.54,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:26
68:26,68,القلم,26,565,918.0,664.5,565,527.0,664.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:27,391.0,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:27
68:27,68,القلم,27,565,527.0,664.5,565,900.0,783.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:28,391.37,0.0,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:28
68:28,68,القلم,28,565,900.0,783.0,565,329.0,782.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:29,571.0,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:29
68:29,68,القلم,29,565,329.0,782.25,565,827.0,900.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:30,511.73,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:30
68:30,68,القلم,30,565,826.75,900.5,565,372.0,900.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:31,454.75,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:31
68:31,68,القلم,31,565,372.0,901.0,565,575.0,1019.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:32,234.8,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:32
68:32,68,القلم,32,565,574.75,1019.5,565,740.0,1137.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:33,202.77,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:33
68:33,68,القلم,33,565,740.0,1137.5,565,39.5,1137.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:34,700.5,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:34
68:34,68,القلم,34,565,40.0,1137.0,565,545.0,1255.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:35,518.6,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:35
68:35,68,القلم,35,565,545.0,1255.25,565,152.0,1255.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:36,393.0,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:36
68:36,68,القلم,36,565,152.0,1255.25,565,729.0,1373.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:37,588.89,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:37
68:37,68,القلم,37,565,729.5,1373.0,565,305.5,1373.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:38,424.0,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:38
68:38,68,القلم,38,565,305.5,1373.25,565,370.0,1491.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:39,134.26,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:39
68:39,68,القلم,39,565,370.0,1491.5,565,973.0,1609.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:40,614.34,0.0,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:40
68:40,68,القلم,40,565,973.0,1609.0,565,102.0,1609.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:41,871.0,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:41
68:41,68,القلم,41,565,102.25,1609.5,565,39.5,1727.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,68:42,133.65,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 68:42
68:42,68,القلم,42,565,39.5,1728.0,,,,MISSING_REGION,سجل مفقود,,,,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,
68:48,68,القلم,48,566,808.5,672.0,566,808.5,671.5,CORRECT,مطابق,68:48,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
68:51,68,القلم,51,566,540.75,1025.25,566,541.0,1025.0,CORRECT,مطابق,68:51,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
69:1,69,الحاقة,1,566,952.5,1378.75,566,952.5,1378.5,CORRECT,مطابق,69:1,0.25,0.25,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,False,True,يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
69:25,69,الحاقة,25,567,157.0,1250.5,567,157.0,1250.0,CORRECT,مطابق,69:25,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
69:34,69,الحاقة,34,567,535.0,1720.5,567,535.0,1720.0,CORRECT,مطابق,69:34,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
69:35,69,الحاقة,35,567,40.0,1720.75,568,668.0,81.0,WRONG_PAGE_MISASSIGNED,صفحة خاطئة ومنسوب إلى علامة آية أخرى,69:36,,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:36
69:36,69,الحاقة,36,568,668.0,81.5,568,250.0,81.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:37,418.0,0.35,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:37
69:37,69,الحاقة,37,568,250.25,81.25,568,921.5,199.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:38,681.5,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:38
69:38,69,الحاقة,38,568,921.5,199.5,568,621.0,199.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:39,300.5,0.35,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:39
69:39,69,الحاقة,39,568,621.25,199.25,568,243.5,199.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:40,377.75,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:40
69:40,69,الحاقة,40,568,243.5,199.25,568,673.0,316.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:41,445.09,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:41
69:41,69,الحاقة,41,568,673.0,316.25,568,40.0,316.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:42,633.0,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:42
69:42,69,الحاقة,42,568,40.0,316.25,568,629.0,434.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:43,600.65,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:43
69:43,69,الحاقة,43,568,629.25,434.5,568,40.0,428.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:44,589.29,0.75,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:44
69:44,69,الحاقة,44,568,40.0,428.75,568,688.0,552.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:45,659.62,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:45
69:45,69,الحاقة,45,568,688.0,552.25,568,231.0,552.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:46,457.0,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:46
69:46,69,الحاقة,46,568,230.5,552.25,568,659.5,670.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:47,444.87,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:47
69:47,69,الحاقة,47,568,659.5,670.5,568,115.5,670.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:48,544.0,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:48
69:48,69,الحاقة,48,568,115.5,670.5,568,569.5,787.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:49,468.71,0.75,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:49
69:49,69,الحاقة,49,568,569.5,787.75,568,40.0,786.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:50,529.5,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:50
69:50,69,الحاقة,50,568,40.0,787.0,568,662.5,905.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:51,633.59,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:51
69:51,69,الحاقة,51,568,662.5,905.5,568,40.0,905.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,69:52,622.5,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 69:52
69:52,69,الحاقة,52,568,40.0,905.5,568,568.0,1258.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:1,635.13,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:1
70:1,70,المعارج,1,568,568.0,1258.75,568,40.0,1259.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:2,528.0,0.5,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,True,True,الموضع المخزن أقرب إلى 70:2؛ يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
70:2,70,المعارج,2,568,40.0,1259.5,568,647.0,1371.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:3,617.25,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:3
70:3,70,المعارج,3,568,647.0,1372.0,568,423.0,1494.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:4,255.07,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:4
70:4,70,المعارج,4,568,423.0,1494.5,568,40.0,1492.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:5,383.01,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:5
70:5,70,المعارج,5,568,40.0,1492.5,568,703.5,1612.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:6,674.26,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:6
70:6,70,المعارج,6,568,703.5,1612.75,568,429.0,1612.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:7,274.5,0.35,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:7
70:7,70,المعارج,7,568,429.25,1612.75,568,895.0,1730.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:8,480.28,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:8
70:8,70,المعارج,8,568,895.0,1730.5,568,442.0,1730.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:9,453.0,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:9
70:9,70,المعارج,9,568,442.0,1730.25,568,40.0,1730.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:10,402.0,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:10
70:10,70,المعارج,10,568,40.0,1730.25,,,,MISSING_REGION,سجل مفقود,,,,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,
70:12,70,المعارج,12,569,755.0,191.25,569,755.0,191.0,CORRECT,مطابق,70:12,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
70:18,70,المعارج,18,569,719.75,426.75,569,698.0,426.5,CENTER_OFFSET,انحراف في مركز العلامة,70:18,21.75,21.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,True,False,الموضع قريب من العلامة الصحيحة لكنه منحرف أكثر من 8 بكسل
70:19,70,المعارج,19,569,264.5,426.75,569,264.5,426.5,CORRECT,مطابق,70:19,0.25,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,False,True,
70:34,70,المعارج,34,569,490.5,1368.5,569,490.5,1368.0,CORRECT,مطابق,70:34,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
70:36,70,المعارج,36,569,495.5,1486.5,569,495.0,1486.0,CORRECT,مطابق,70:36,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
70:40,70,المعارج,40,569,38.0,1721.0,570,203.0,82.5,WRONG_PAGE_MISASSIGNED,صفحة خاطئة ومنسوب إلى علامة آية أخرى,70:41,,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:41
70:41,70,المعارج,41,570,203.0,83.0,570,127.0,197.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:42,137.01,0.71,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:42
70:42,70,المعارج,42,570,127.5,197.5,570,46.0,318.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:43,145.47,0.71,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:43
70:43,70,المعارج,43,570,46.5,318.5,570,46.5,435.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,70:44,117.0,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 70:44
70:44,70,المعارج,44,570,46.5,435.75,570,843.5,906.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:1,925.39,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:1
71:1,71,نوح,1,570,843.5,906.5,570,237.0,906.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:2,606.5,0.56,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,True,True,الموضع المخزن أقرب إلى 71:2؛ يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
71:2,71,نوح,2,570,236.75,906.5,570,656.5,1023.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:3,435.75,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:3
71:3,71,نوح,3,570,656.5,1024.0,570,46.0,1141.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:4,621.61,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:4
71:4,71,نوح,4,570,46.5,1141.0,570,400.5,1257.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:5,372.68,0.25,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:5
71:5,71,نوح,5,570,400.5,1257.75,570,956.0,1375.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:6,567.74,0.75,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:6
71:6,71,نوح,6,570,956.0,1375.75,570,46.0,1493.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:7,917.52,0.35,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:7
71:7,71,نوح,7,570,46.25,1493.25,570,609.0,1612.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:8,575.14,0.35,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:8
71:8,71,نوح,8,570,609.25,1612.25,570,826.5,1730.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:9,247.11,0.0,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:9
71:9,71,نوح,9,570,826.5,1730.0,570,46.0,1729.5,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,71:10,780.5,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 71:10
71:10,71,نوح,10,570,46.5,1729.75,,,,MISSING_REGION,سجل مفقود,,,,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,
71:14,71,نوح,14,571,722.5,310.5,571,723.0,310.0,CORRECT,مطابق,71:14,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
71:17,71,نوح,17,571,539.5,547.5,571,540.0,547.0,CORRECT,مطابق,71:17,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
71:25,71,نوح,25,571,843.0,1375.25,571,843.0,1375.0,CORRECT,مطابق,71:25,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
72:1,72,الجن,1,572,972.5,434.25,572,973.0,434.0,CORRECT,مطابق,72:1,0.56,0.56,MULTILINE_SURAH_START_TRUNCATED,بداية سورة متعددة الأسطر؛ الأسطر الأولى غير مشمولة,False,True,المولد الحالي يبدأ من سطر النهاية ويفقد الأسطر السابقة
72:3,72,الجن,3,572,216.5,548.0,572,217.0,547.5,CORRECT,مطابق,72:3,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
