verse_key,surah_number,surah_name_ar,ayah_number,verified_end_page,verified_end_x,verified_end_y,stored_page,stored_end_x,stored_end_y,endpoint_status,endpoint_status_ar,stored_nearest_verified_verse,same_page_distance_px,nearest_marker_distance_px,start_status,start_status_ar,requires_endpoint_fix,requires_start_geometry_fix,notes_ar
42:43,42,الشورى,43,487,926.5,1603.0,487,926.5,1602.5,CORRECT,مطابق,42:43,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
42:44,42,الشورى,44,487,43.0,1720.5,487,43.0,1720.0,CORRECT,مطابق,42:44,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
42:45,42,الشورى,45,488,746.5,431.75,488,746.5,431.0,CORRECT,مطابق,42:45,0.75,0.75,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
42:46,42,الشورى,46,488,233.0,549.0,488,233.0,548.5,CORRECT,مطابق,42:46,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
42:47,42,الشورى,47,488,337.0,784.5,488,337.0,784.0,CORRECT,مطابق,42:47,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
42:48,42,الشورى,48,488,210.5,1137.0,488,210.0,1137.0,CORRECT,مطابق,42:48,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
42:49,42,الشورى,49,488,604.0,1373.0,488,604.0,1372.5,CORRECT,مطابق,42:49,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
42:50,42,الشورى,50,488,285.5,1489.0,488,286.0,1489.0,CORRECT,مطابق,42:50,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
42:51,42,الشورى,51,488,41.5,1725.75,488,41.5,1725.0,CORRECT,مطابق,42:51,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
42:52,42,الشورى,52,489,448.0,324.5,489,448.0,324.0,CORRECT,مطابق,42:52,0.5,0.5,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
42:53,42,الشورى,53,489,46.25,442.5,489,46.0,442.0,CORRECT,مطابق,42:53,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:1,43,الزخرف,1,489,975.0,794.75,489,975.0,794.5,CORRECT,مطابق,43:1,0.25,0.25,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,False,True,يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
43:2,43,الزخرف,2,489,550.5,795.75,489,550.5,795.5,CORRECT,مطابق,43:2,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:3,43,الزخرف,3,489,637.0,914.0,489,637.0,913.5,CORRECT,مطابق,43:3,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:4,43,الزخرف,4,489,728.0,1030.75,489,728.0,1030.5,CORRECT,مطابق,43:4,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:5,43,الزخرف,5,489,501.5,1147.5,489,501.5,1147.0,CORRECT,مطابق,43:5,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:6,43,الزخرف,6,489,883.25,1266.75,489,883.0,1266.5,CORRECT,مطابق,43:6,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:7,43,الزخرف,7,489,46.5,1266.75,489,46.5,1266.5,CORRECT,مطابق,43:7,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:8,43,الزخرف,8,489,46.5,1385.25,489,46.0,1385.0,CORRECT,مطابق,43:8,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:9,43,الزخرف,9,489,602.0,1620.5,489,602.0,1620.0,CORRECT,مطابق,43:9,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:10,43,الزخرف,10,489,46.5,1737.75,489,46.0,1737.5,CORRECT,مطابق,43:10,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:11,43,الزخرف,11,490,717.5,194.0,490,718.0,193.5,CORRECT,مطابق,43:11,0.71,0.71,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
43:12,43,الزخرف,12,490,453.0,312.25,490,453.0,312.0,CORRECT,مطابق,43:12,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:13,43,الزخرف,13,490,266.5,547.5,490,266.0,547.0,CORRECT,مطابق,43:13,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:14,43,الزخرف,14,490,813.25,665.0,490,813.0,664.5,CORRECT,مطابق,43:14,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:15,43,الزخرف,15,490,761.0,782.5,490,761.0,782.0,CORRECT,مطابق,43:15,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:16,43,الزخرف,16,490,892.0,901.5,490,892.0,901.0,CORRECT,مطابق,43:16,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:17,43,الزخرف,17,490,352.75,1018.5,490,353.0,1018.0,CORRECT,مطابق,43:17,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:18,43,الزخرف,18,490,411.0,1137.0,490,411.0,1136.5,CORRECT,مطابق,43:18,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:19,43,الزخرف,19,490,671.5,1371.5,490,671.5,1371.0,CORRECT,مطابق,43:19,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:20,43,الزخرف,20,490,265.0,1489.75,490,265.0,1489.5,CORRECT,مطابق,43:20,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:21,43,الزخرف,21,490,301.5,1607.25,490,301.0,1607.0,CORRECT,مطابق,43:21,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:22,43,الزخرف,22,490,47.5,1724.5,490,47.5,1724.0,CORRECT,مطابق,43:22,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:23,43,الزخرف,23,491,42.5,195.75,491,42.5,195.0,CORRECT,مطابق,43:23,0.75,0.75,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
43:24,43,الزخرف,24,491,549.0,431.0,491,549.0,430.5,CORRECT,مطابق,43:24,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:25,43,الزخرف,25,491,651.5,548.5,491,651.5,548.0,CORRECT,مطابق,43:25,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:26,43,الزخرف,26,491,722.0,666.0,491,722.0,665.5,CORRECT,مطابق,43:26,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:27,43,الزخرف,27,491,43.5,665.75,491,43.0,665.5,CORRECT,مطابق,43:27,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:28,43,الزخرف,28,491,113.0,783.5,491,113.0,783.0,CORRECT,مطابق,43:28,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:29,43,الزخرف,29,491,44.0,901.5,491,44.0,901.0,CORRECT,مطابق,43:29,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:30,43,الزخرف,30,491,159.0,1019.25,491,159.0,1019.0,CORRECT,مطابق,43:30,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:31,43,الزخرف,31,491,119.25,1137.0,491,119.0,1137.0,CORRECT,مطابق,43:31,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:32,43,الزخرف,32,491,165.5,1489.5,491,165.5,1489.0,CORRECT,مطابق,43:32,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:33,43,الزخرف,33,491,42.5,1725.0,491,42.5,1724.5,CORRECT,مطابق,43:33,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:34,43,الزخرف,34,492,335.25,84.25,492,335.0,84.0,CORRECT,مطابق,43:34,0.35,0.35,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
43:35,43,الزخرف,35,492,880.0,319.5,492,880.0,319.0,CORRECT,مطابق,43:35,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:36,43,الزخرف,36,492,820.5,437.5,492,821.0,437.0,CORRECT,مطابق,43:36,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:37,43,الزخرف,37,492,769.5,555.5,492,769.0,555.0,CORRECT,مطابق,43:37,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:38,43,الزخرف,38,492,483.5,673.5,492,483.5,673.0,CORRECT,مطابق,43:38,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:39,43,الزخرف,39,492,298.5,791.25,492,298.5,791.0,CORRECT,مطابق,43:39,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:40,43,الزخرف,40,492,161.0,909.0,492,161.0,908.5,CORRECT,مطابق,43:40,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:41,43,الزخرف,41,492,366.0,1027.0,492,366.0,1026.5,CORRECT,مطابق,43:41,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:42,43,الزخرف,42,492,473.5,1144.75,492,473.5,1144.0,CORRECT,مطابق,43:42,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:43,43,الزخرف,43,492,518.5,1262.75,492,518.5,1262.5,CORRECT,مطابق,43:43,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:44,43,الزخرف,44,492,757.5,1378.25,492,758.0,1378.0,CORRECT,مطابق,43:44,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:45,43,الزخرف,45,492,303.0,1498.5,492,303.0,1498.0,CORRECT,مطابق,43:45,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:46,43,الزخرف,46,492,893.75,1734.5,492,894.0,1734.0,CORRECT,مطابق,43:46,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:47,43,الزخرف,47,492,45.0,1733.5,492,45.0,1733.0,CORRECT,مطابق,43:47,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:48,43,الزخرف,48,493,580.0,201.5,493,580.0,201.0,CORRECT,مطابق,43:48,0.5,0.5,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
43:49,43,الزخرف,49,493,328.5,320.0,493,328.5,319.5,CORRECT,مطابق,43:49,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:50,43,الزخرف,50,493,485.0,436.25,493,485.0,436.0,CORRECT,مطابق,43:50,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:51,43,الزخرف,51,493,695.0,672.5,493,695.0,672.0,CORRECT,مطابق,43:51,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:52,43,الزخرف,52,493,777.5,791.0,493,777.5,790.5,CORRECT,مطابق,43:52,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:53,43,الزخرف,53,493,440.5,908.5,493,440.5,908.0,CORRECT,مطابق,43:53,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:54,43,الزخرف,54,493,330.5,1025.75,493,330.5,1025.0,CORRECT,مطابق,43:54,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:55,43,الزخرف,55,493,284.0,1144.0,493,284.0,1143.5,CORRECT,مطابق,43:55,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:56,43,الزخرف,56,493,572.0,1261.75,493,572.0,1261.5,CORRECT,مطابق,43:56,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:57,43,الزخرف,57,493,505.0,1379.5,493,505.0,1379.0,CORRECT,مطابق,43:57,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:58,43,الزخرف,58,493,159.0,1497.25,493,159.0,1497.0,CORRECT,مطابق,43:58,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:59,43,الزخرف,59,493,44.5,1614.75,493,44.0,1614.5,CORRECT,مطابق,43:59,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:60,43,الزخرف,60,493,44.5,1732.75,493,44.5,1732.5,CORRECT,مطابق,43:60,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:61,43,الزخرف,61,494,876.5,193.5,494,876.5,193.0,CORRECT,مطابق,43:61,0.5,0.5,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
43:62,43,الزخرف,62,494,49.5,195.0,494,50.0,194.5,CORRECT,مطابق,43:62,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:63,43,الزخرف,63,494,49.5,431.5,494,49.5,431.0,CORRECT,مطابق,43:63,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:64,43,الزخرف,64,494,50.5,548.5,494,50.0,548.0,CORRECT,مطابق,43:64,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:65,43,الزخرف,65,494,635.5,784.5,494,635.5,784.0,CORRECT,مطابق,43:65,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:66,43,الزخرف,66,494,356.5,902.75,494,356.5,902.0,CORRECT,مطابق,43:66,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:67,43,الزخرف,67,494,336.5,1021.5,494,336.5,1021.0,CORRECT,مطابق,43:67,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:68,43,الزخرف,68,494,506.25,1139.5,494,506.0,1139.0,CORRECT,مطابق,43:68,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:69,43,الزخرف,69,494,637.5,1257.0,494,637.0,1257.0,CORRECT,مطابق,43:69,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:70,43,الزخرف,70,494,859.75,1374.75,494,860.0,1374.5,CORRECT,مطابق,43:70,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:71,43,الزخرف,71,494,823.5,1611.25,494,823.0,1611.0,CORRECT,مطابق,43:71,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:72,43,الزخرف,72,494,892.5,1729.5,494,892.5,1729.0,CORRECT,مطابق,43:72,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:73,43,الزخرف,73,494,49.0,1729.5,494,49.0,1729.0,CORRECT,مطابق,43:73,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:74,43,الزخرف,74,495,375.5,68.75,495,375.5,75.0,CORRECT,مطابق,43:74,6.25,6.25,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
43:75,43,الزخرف,75,495,811.0,187.25,495,811.0,187.0,CORRECT,مطابق,43:75,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:76,43,الزخرف,76,495,43.5,186.75,495,43.5,186.5,CORRECT,مطابق,43:76,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:77,43,الزخرف,77,495,138.5,305.25,495,138.5,305.0,CORRECT,مطابق,43:77,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:78,43,الزخرف,78,495,299.0,423.25,495,298.5,423.0,CORRECT,مطابق,43:78,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:79,43,الزخرف,79,495,832.0,541.25,495,832.0,541.0,CORRECT,مطابق,43:79,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:80,43,الزخرف,80,495,637.5,659.5,495,638.0,659.0,CORRECT,مطابق,43:80,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:81,43,الزخرف,81,495,893.5,777.0,495,894.0,777.0,CORRECT,مطابق,43:81,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:82,43,الزخرف,82,495,814.75,895.5,495,815.0,895.0,CORRECT,مطابق,43:82,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:83,43,الزخرف,83,495,728.5,1013.0,495,728.5,1012.5,CORRECT,مطابق,43:83,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:84,43,الزخرف,84,495,640.5,1131.0,495,640.5,1130.5,CORRECT,مطابق,43:84,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:85,43,الزخرف,85,495,43.5,1249.5,495,43.5,1249.0,CORRECT,مطابق,43:85,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:86,43,الزخرف,86,495,522.5,1484.25,495,523.0,1484.0,CORRECT,مطابق,43:86,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:87,43,الزخرف,87,495,620.5,1603.0,495,620.5,1602.5,CORRECT,مطابق,43:87,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:88,43,الزخرف,88,495,862.0,1720.75,495,862.0,1720.5,CORRECT,مطابق,43:88,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
43:89,43,الزخرف,89,495,43.5,1720.5,495,43.5,1720.0,CORRECT,مطابق,43:89,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:1,44,الدخان,1,496,975.0,314.75,496,975.0,314.0,CORRECT,مطابق,44:1,0.75,0.75,SURAH_START_OK_SINGLE_LINE,بداية سورة أحادية السطر سليمة,False,False,
44:2,44,الدخان,2,496,531.0,314.75,496,531.0,314.5,CORRECT,مطابق,44:2,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:3,44,الدخان,3,496,675.0,433.5,496,675.0,433.0,CORRECT,مطابق,44:3,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:4,44,الدخان,4,496,124.5,433.25,496,125.0,433.0,CORRECT,مطابق,44:4,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:5,44,الدخان,5,496,516.5,548.5,496,516.0,548.0,CORRECT,مطابق,44:5,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:6,44,الدخان,6,496,757.0,668.25,496,757.0,668.0,CORRECT,مطابق,44:6,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:7,44,الدخان,7,496,675.0,786.5,496,675.0,786.0,CORRECT,مطابق,44:7,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:8,44,الدخان,8,496,561.5,904.75,496,561.5,904.5,CORRECT,مطابق,44:8,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:9,44,الدخان,9,496,44.5,904.5,496,44.5,904.0,CORRECT,مطابق,44:9,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:10,44,الدخان,10,496,296.0,1022.5,496,296.0,1022.0,CORRECT,مطابق,44:10,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:11,44,الدخان,11,496,740.5,1140.0,496,740.5,1139.5,CORRECT,مطابق,44:11,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:12,44,الدخان,12,496,44.5,1139.5,496,44.5,1139.0,CORRECT,مطابق,44:12,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:13,44,الدخان,13,496,193.75,1257.75,496,194.0,1257.5,CORRECT,مطابق,44:13,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:14,44,الدخان,14,496,593.25,1375.75,496,593.0,1375.5,CORRECT,مطابق,44:14,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:15,44,الدخان,15,496,891.5,1494.0,496,891.0,1493.5,CORRECT,مطابق,44:15,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:16,44,الدخان,16,496,44.5,1493.5,496,44.5,1493.0,CORRECT,مطابق,44:16,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:17,44,الدخان,17,496,44.5,1611.5,496,44.5,1611.0,CORRECT,مطابق,44:17,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:18,44,الدخان,18,496,44.5,1729.25,496,44.0,1729.0,CORRECT,مطابق,44:18,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:19,44,الدخان,19,497,246.5,75.25,497,247.0,78.0,CORRECT,مطابق,44:19,2.8,2.8,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
44:20,44,الدخان,20,497,613.5,193.5,497,613.5,193.0,CORRECT,مطابق,44:20,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:21,44,الدخان,21,497,41.5,192.75,497,41.5,192.5,CORRECT,مطابق,44:21,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:22,44,الدخان,22,497,468.5,311.75,497,468.5,311.5,CORRECT,مطابق,44:22,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:23,44,الدخان,23,497,913.5,429.5,497,913.5,429.0,CORRECT,مطابق,44:23,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:24,44,الدخان,24,497,167.0,429.5,497,167.0,429.0,CORRECT,مطابق,44:24,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:25,44,الدخان,25,497,629.5,547.75,497,629.5,547.0,CORRECT,مطابق,44:25,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
44:26,44,الدخان,26,497,183.5,548.5,497,184.0,548.0,CORRECT,مطابق,44:26,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
